"count","Sample_Barcode","Condition"
3666.66306722497,"TCGA-EO-A3AZ","Donor_w"
125.444529676797,"TCGA-AJ-A2QN","Donor_wo"
4.76704189836963,"TCGA-AX-A2HC","Donor_wo"
41.1135401200545,"TCGA-B5-A11X","Donor_wo"
126.766744012223,"TCGA-AJ-A3NH","Donor_wo"
63.3943314353391,"TCGA-EO-A22Y","Donor_wo"
440.85973079784,"TCGA-FI-A2D0","Donor_w"
92.2867276084148,"TCGA-AJ-A8CT","Donor_wo"
58.4466025140465,"TCGA-BG-A0VV","Donor_wo"
94.3653892057428,"TCGA-FI-A2F8","Donor_wo"
254.730241303296,"TCGA-AX-A2H7","Donor_wo"
15.7270164571069,"TCGA-AX-A1C7","Donor_wo"
329.855107500693,"TCGA-AJ-A3OJ","Donor_wo"
27.1464738378202,"TCGA-BS-A0V4","Donor_wo"
911.43494511682,"TCGA-D1-A2G7","Donor_wo"
879.483421188817,"TCGA-BS-A0TE","Donor_wo"
424.766491064655,"TCGA-B5-A0JS","Donor_wo"
720.264669778292,"TCGA-D1-A0ZR","Donor_wo"
46.4781625469727,"TCGA-D1-A16O","Donor_wo"
1123.38718502232,"TCGA-BG-A0MS","Donor_wo"
996.970475596996,"TCGA-D1-A2G0","Donor_wo"
1469.14942103813,"TCGA-D1-A3DA","Donor_wo"
983.662206181971,"TCGA-AP-A05O","Donor_wo"
13.9074638163502,"TCGA-B5-A11R","Donor_wo"
12.6961993940202,"TCGA-A5-A0GV","Donor_wo"
64.9115188744004,"TCGA-BS-A0U7","Donor_wo"
12495.2155096622,"TCGA-EY-A1G7","Donor_wo"
29.1361718732748,"TCGA-DF-A2KY","Donor_wo"
104.772214098597,"TCGA-D1-A168","Donor_wo"
330.410936799132,"TCGA-BK-A139","Donor_wo"
55.2375935043831,"TCGA-D1-A16N","Donor_wo"
744.34786463951,"TCGA-A5-A0GX","Donor_wo"
4579.88012502748,"TCGA-EO-A22R","Donor_wo"
36.3629100133449,"TCGA-AX-A1CR","Donor_wo"
292.762013753603,"TCGA-D1-A17R","Donor_wo"
445.822369999951,"TCGA-DI-A1BU","Donor_wo"
1125.32482744522,"TCGA-D1-A17H","Donor_wo"
141.961591123905,"TCGA-D1-A17A","Donor_wo"
58.7895839707115,"TCGA-AP-A053","Donor_wo"
