"group","freg","mean","sd","GO"
"All",-81,0.0189225637403907,0.0425670502546999,"GO:0099536"
"All",-80,0.0188783003957432,0.0425601028428297,"GO:0099536"
"All",-79,0.01885659224107,0.0425268083083422,"GO:0099536"
"All",-78,0.0189494763387018,0.0425403689750925,"GO:0099536"
"All",-77,0.0191313608532606,0.0426872596663215,"GO:0099536"
"All",-76,0.0191744797845208,0.0426846767597788,"GO:0099536"
"All",-75,0.0192915415266664,0.042952217167804,"GO:0099536"
"All",-74,0.0192106567249031,0.0426717398763243,"GO:0099536"
"All",-73,0.0193001282790254,0.0429897014698162,"GO:0099536"
"All",-72,0.0193767757443865,0.0430322584148142,"GO:0099536"
"All",-71,0.0194254222053926,0.0430665300168887,"GO:0099536"
"All",-70,0.0195168103238977,0.0433160916058621,"GO:0099536"
"All",-69,0.0194616098463617,0.0432600668195154,"GO:0099536"
"All",-68,0.0195180074506732,0.0432742806523093,"GO:0099536"
"All",-67,0.0195099259617094,0.0431902654469887,"GO:0099536"
"All",-66,0.0197699943254044,0.0435179621904532,"GO:0099536"
"All",-65,0.0198115684291574,0.0436476459311331,"GO:0099536"
"All",-64,0.0197687555101699,0.0435725922520238,"GO:0099536"
"All",-63,0.0198864575421616,0.0437287438520351,"GO:0099536"
"All",-62,0.0199726400210159,0.0436945721653945,"GO:0099536"
"All",-61,0.0199345595096962,0.0435472566243162,"GO:0099536"
"All",-60,0.0200472749439868,0.0438365483709937,"GO:0099536"
"All",-59,0.0200636179133147,0.0440040776469008,"GO:0099536"
"All",-58,0.0201147563574719,0.0439037145040958,"GO:0099536"
"All",-57,0.0201364661498095,0.0439276045456824,"GO:0099536"
"All",-56,0.0202032418400205,0.0440690728002469,"GO:0099536"
"All",-55,0.0204707278950948,0.0441157511232748,"GO:0099536"
"All",-54,0.0204563860203815,0.0441503906025296,"GO:0099536"
"All",-53,0.0204002138789787,0.0440479966173066,"GO:0099536"
"All",-52,0.0203471326879817,0.0440105086404358,"GO:0099536"
"All",-51,0.0204086130860998,0.0438465239015078,"GO:0099536"
"All",-50,0.0206442521431712,0.04453461343934,"GO:0099536"
"All",-49,0.0207534827563618,0.0446150384690531,"GO:0099536"
"All",-48,0.0207331827270515,0.0446747173377024,"GO:0099536"
"All",-47,0.0205882330513455,0.0443086166297209,"GO:0099536"
"All",-46,0.0207860888561098,0.0445495448558305,"GO:0099536"
"All",-45,0.0209478914119185,0.0447222894361697,"GO:0099536"
"All",-44,0.0209193501793035,0.0449484985419139,"GO:0099536"
"All",-43,0.0210695175585253,0.0452154741146878,"GO:0099536"
"All",-42,0.0209978016587016,0.0450471949683277,"GO:0099536"
"All",-41,0.0209710650116311,0.0446896701342617,"GO:0099536"
"All",-40,0.0207941748471441,0.0447433983225202,"GO:0099536"
"All",-39,0.0208893770876377,0.0448066902000855,"GO:0099536"
"All",-38,0.0210479724278385,0.0451034918447807,"GO:0099536"
"All",-37,0.0211488557580467,0.0451840515116763,"GO:0099536"
"All",-36,0.0212254256840798,0.0451691622735114,"GO:0099536"
"All",-35,0.0212194198450947,0.0451635277041217,"GO:0099536"
"All",-34,0.0213454006950276,0.0451763069166778,"GO:0099536"
"All",-33,0.0214145301016555,0.0453014233749472,"GO:0099536"
"All",-32,0.0214179145799687,0.0452474590842468,"GO:0099536"
"All",-31,0.0212991415043366,0.0449489832515887,"GO:0099536"
"All",-30,0.0214717666093912,0.0452842123216388,"GO:0099536"
"All",-29,0.0215921466607364,0.0454601842272408,"GO:0099536"
"All",-28,0.0216214769622522,0.0456325863445763,"GO:0099536"
"All",-27,0.021536322585848,0.0455437507709511,"GO:0099536"
"All",-26,0.0214902073523731,0.0453063491491087,"GO:0099536"
"All",-25,0.0216264142751829,0.0456906559939844,"GO:0099536"
"All",-24,0.0217698071869172,0.0455539333657094,"GO:0099536"
"All",-23,0.0218413041263699,0.0455974981056138,"GO:0099536"
"All",-22,0.0220498457862046,0.0454119444859104,"GO:0099536"
"All",-21,0.0222274922592117,0.0458322102918439,"GO:0099536"
"All",-20,0.022363008130839,0.0462093630241072,"GO:0099536"
"All",-19,0.0223831939245982,0.0462051634595588,"GO:0099536"
"All",-18,0.0223220898004961,0.0462646473412234,"GO:0099536"
"All",-17,0.0224147535612354,0.0463355006473881,"GO:0099536"
"All",-16,0.0225468764140079,0.0466568136680752,"GO:0099536"
"All",-15,0.0227919060020516,0.0466814825567,"GO:0099536"
"All",-14,0.0227058779838424,0.0465386405188756,"GO:0099536"
"All",-13,0.0227154174232198,0.0467139044751007,"GO:0099536"
"All",-12,0.0225330084987276,0.0466865697273249,"GO:0099536"
"All",-11,0.0225980842310936,0.04689405747113,"GO:0099536"
"All",-10,0.0227896320068873,0.0470614359570016,"GO:0099536"
"All",-9,0.0229028779998376,0.0472789731341694,"GO:0099536"
"All",-8,0.0230884727329494,0.0472681785923245,"GO:0099536"
"All",-7,0.0232762723977086,0.047517564003622,"GO:0099536"
"All",-6,0.0236086268618144,0.0480034686360942,"GO:0099536"
"All",-5,0.0236646811909281,0.0478911605405052,"GO:0099536"
"All",-4,0.0238866445677642,0.048250752417416,"GO:0099536"
"All",-3,0.0241064043079664,0.0483627721848201,"GO:0099536"
"All",-2,0.0240179609545613,0.0482959159332502,"GO:0099536"
"All",-1,0.0233883009957498,0.0474146222367683,"GO:0099536"
"GO",-100,0.0278846153846154,0.0449037432052847,"GO:0099536"
"GO",-99,0.0166666666666667,0.0343187671366233,"GO:0099536"
"GO",-98,0.0282051282051282,0.052232223083123,"GO:0099536"
"GO",-97,0.03,0.0460434577328854,"GO:0099536"
"GO",-96,0.0326923076923077,0.0533813886066356,"GO:0099536"
"GO",-95,0.0384615384615385,0.0513742760466387,"GO:0099536"
"GO",-94,0.0384615384615385,0.0571098805946787,"GO:0099536"
"GO",-93,0.0342948717948718,0.0511168010582367,"GO:0099536"
"GO",-92,0.0358974358974359,0.0534254013019416,"GO:0099536"
"GO",-91,0.0446153846153846,0.057217533622537,"GO:0099536"
"GO",-90,0.048974358974359,0.0637757824518871,"GO:0099536"
"GO",-89,0.0365384615384615,0.0544200189409969,"GO:0099536"
"GO",-88,0.0280128205128205,0.0516656327439973,"GO:0099536"
"GO",-87,0.0307692307692308,0.0549125178386915,"GO:0099536"
"GO",-86,0.033974358974359,0.0508769254029913,"GO:0099536"
"GO",-85,0.0480769230769231,0.0670533656586591,"GO:0099536"
"GO",-84,0.05,0.0761577310586391,"GO:0099536"
"GO",-83,0.0426282051282051,0.056387888922126,"GO:0099536"
"GO",-82,0.0341025641025641,0.062944827285896,"GO:0099536"
"GO",-81,0.053525641025641,0.0744674827216953,"GO:0099536"
"GO",-80,0.0516666666666667,0.0668414375801252,"GO:0099536"
"GO",-79,0.0461538461538462,0.0646886032050112,"GO:0099536"
"GO",-78,0.0397435897435897,0.0596428114466862,"GO:0099536"
"GO",-77,0.0346153846153846,0.0628796163621102,"GO:0099536"
"GO",-76,0.0377564102564103,0.0622342212178982,"GO:0099536"
"GO",-75,0.0532051282051282,0.0611045062475812,"GO:0099536"
"GO",-74,0.0508974358974359,0.0676826430552189,"GO:0099536"
"GO",-73,0.0525641025641026,0.0700305183778723,"GO:0099536"
"GO",-72,0.0402564102564103,0.0687470279077856,"GO:0099536"
"GO",-71,0.0503205128205128,0.0605291834678286,"GO:0099536"
"GO",-70,0.0593589743589744,0.0733455700746313,"GO:0099536"
"GO",-69,0.0544871794871795,0.0776827869261613,"GO:0099536"
"GO",-68,0.0429487179487179,0.058532626594647,"GO:0099536"
"GO",-67,0.0320512820512821,0.0555123763824242,"GO:0099536"
"GO",-66,0.0291666666666667,0.05623610939601,"GO:0099536"
"GO",-65,0.0224358974358974,0.042411295060608,"GO:0099536"
"GO",-64,0.0230769230769231,0.0408457594907485,"GO:0099536"
"GO",-63,0.0256410256410256,0.0424868003635035,"GO:0099536"
"GO",-62,0.0397435897435897,0.056583649596941,"GO:0099536"
"GO",-61,0.0346153846153846,0.0434416791477895,"GO:0099536"
"GO",-60,0.0307692307692308,0.0470678724331642,"GO:0099536"
"GO",-59,0.0301282051282051,0.0421028451847327,"GO:0099536"
"GO",-58,0.0461538461538462,0.0525584737448983,"GO:0099536"
"GO",-57,0.0788461538461538,0.0877569487350264,"GO:0099536"
"GO",-56,0.0743589743589744,0.0773492468153762,"GO:0099536"
"GO",-55,0.0819230769230769,0.0783052322754323,"GO:0099536"
"GO",-54,0.0698717948717949,0.0714950240334141,"GO:0099536"
"GO",-53,0.0634615384615385,0.0774624254101777,"GO:0099536"
"GO",-52,0.0637820512820513,0.0705904584240166,"GO:0099536"
"GO",-51,0.0711538461538462,0.0882304674396287,"GO:0099536"
"GO",-50,0.0865384615384615,0.0911676393329259,"GO:0099536"
"GO",-49,0.0663461538461538,0.0798777110209645,"GO:0099536"
"GO",-48,0.0461538461538462,0.0712285355282858,"GO:0099536"
"GO",-47,0.0403846153846154,0.0757441713082894,"GO:0099536"
"GO",-46,0.046474358974359,0.0794835090136829,"GO:0099536"
"GO",-45,0.0711538461538462,0.0983822129709422,"GO:0099536"
"GO",-44,0.0717948717948718,0.085214661071546,"GO:0099536"
"GO",-43,0.0766025641025641,0.0702384522248332,"GO:0099536"
"GO",-42,0.0801282051282051,0.0621412782419099,"GO:0099536"
"GO",-41,0.0612179487179487,0.0685947158514054,"GO:0099536"
"GO",-40,0.0819230769230769,0.0832568880136016,"GO:0099536"
"GO",-39,0.0897435897435897,0.0781845286026623,"GO:0099536"
"GO",-38,0.105769230769231,0.0972045160921958,"GO:0099536"
"GO",-37,0.094551282051282,0.0906440629817869,"GO:0099536"
"GO",-36,0.0762820512820513,0.0803012490456444,"GO:0099536"
"GO",-35,0.0583333333333333,0.0701189465598754,"GO:0099536"
"GO",-34,0.0580128205128205,0.0779059536032876,"GO:0099536"
"GO",-33,0.0400641025641026,0.0543660040205494,"GO:0099536"
"GO",-32,0.0295512820512821,0.0520118740552102,"GO:0099536"
"GO",-31,0.0173076923076923,0.0508769254029913,"GO:0099536"
"GO",-30,0.0153846153846154,0.0464095480892257,"GO:0099536"
"GO",-29,0.0143589743589744,0.0283747811467896,"GO:0099536"
"GO",-28,0.017948717948718,0.0379833521787512,"GO:0099536"
"GO",-27,0.0369230769230769,0.0582479228197926,"GO:0099536"
"GO",-26,0.0507051282051282,0.0611249595808511,"GO:0099536"
"GO",-25,0.0592307692307692,0.0620917435363561,"GO:0099536"
"GO",-24,0.0493589743589744,0.0566628958021363,"GO:0099536"
"GO",-23,0.0446153846153846,0.0497377739132559,"GO:0099536"
"GO",-22,0.0515384615384615,0.0531181556677043,"GO:0099536"
"GO",-21,0.0505769230769231,0.0587536141823393,"GO:0099536"
"GO",-20,0.048974358974359,0.051430809882095,"GO:0099536"
"GO",-19,0.0282051282051282,0.0415716866172775,"GO:0099536"
"GO",-18,0.0269230769230769,0.0421839682757227,"GO:0099536"
"GO",-17,0.0214102564102564,0.046025819583969,"GO:0099536"
"GO",-16,0.041025641025641,0.0510404565528974,"GO:0099536"
"GO",-15,0.0592948717948718,0.0737987851103301,"GO:0099536"
"GO",-14,0.0743589743589744,0.0885978140225404,"GO:0099536"
"GO",-13,0.0602564102564103,0.073041376869845,"GO:0099536"
"GO",-12,0.0288461538461538,0.0436036930922376,"GO:0099536"
"GO",-11,0.00961538461538462,0.0283521807599725,"GO:0099536"
"GO",-10,0.0165384615384615,0.0356586379652737,"GO:0099536"
"GO",-9,0.017948717948718,0.0379833521787512,"GO:0099536"
"GO",-8,0.0184615384615385,0.0458425398678832,"GO:0099536"
"GO",-7,0.0230769230769231,0.0651625187216842,"GO:0099536"
"GO",-6,0.0301282051282051,0.0673332063974432,"GO:0099536"
"GO",-5,0.03,0.0672309452558865,"GO:0099536"
"GO",-4,0.0173076923076923,0.042290206176626,"GO:0099536"
"GO",-3,0.0153846153846154,0.036794648440312,"GO:0099536"
"GO",-2,0.0153846153846154,0.036794648440312,"GO:0099536"
"GO",-1,0.0317307692307692,0.0450320398758996,"GO:0099536"
"All",-100,0.0199447423526427,0.0437893469757778,"GO:0008284"
"All",-99,0.0195011401792789,0.0434842277989326,"GO:0008284"
"All",-98,0.0188925263572995,0.0427314276245817,"GO:0008284"
"All",-97,0.0185975409019861,0.0422095537395706,"GO:0008284"
"All",-96,0.0184117452956119,0.0419301387506273,"GO:0008284"
"All",-95,0.0182763791347126,0.041698925054944,"GO:0008284"
"All",-94,0.0183714753123495,0.041750798286306,"GO:0008284"
"All",-93,0.018285553060264,0.0415897752891739,"GO:0008284"
"All",-92,0.0183990153952726,0.0418626218964955,"GO:0008284"
"All",-91,0.0183368021294831,0.0418521025539049,"GO:0008284"
"All",-90,0.0184129287521787,0.0419960536069159,"GO:0008284"
"All",-89,0.0185223862507542,0.042027727055213,"GO:0008284"
"All",-88,0.0185766679686495,0.0421391159147307,"GO:0008284"
"All",-87,0.0185978220605289,0.0422237588885653,"GO:0008284"
"All",-86,0.0185154753094531,0.0421707464533147,"GO:0008284"
"All",-85,0.0186354635425468,0.0422572806062372,"GO:0008284"
"All",-84,0.0185010484646521,0.0420386050790833,"GO:0008284"
"All",-83,0.018627922011345,0.0423248109783512,"GO:0008284"
"All",-82,0.0187146221047375,0.0424325184904348,"GO:0008284"
"All",-81,0.0189225637403907,0.0425670502546999,"GO:0008284"
"All",-80,0.0188783003957432,0.0425601028428297,"GO:0008284"
"All",-79,0.01885659224107,0.0425268083083422,"GO:0008284"
"All",-78,0.0189494763387018,0.0425403689750925,"GO:0008284"
"All",-77,0.0191313608532606,0.0426872596663215,"GO:0008284"
"All",-76,0.0191744797845208,0.0426846767597788,"GO:0008284"
"All",-75,0.0192915415266664,0.042952217167804,"GO:0008284"
"All",-74,0.0192106567249031,0.0426717398763243,"GO:0008284"
"All",-73,0.0193001282790254,0.0429897014698162,"GO:0008284"
"All",-72,0.0193767757443865,0.0430322584148142,"GO:0008284"
"All",-71,0.0194254222053926,0.0430665300168887,"GO:0008284"
"All",-70,0.0195168103238977,0.0433160916058621,"GO:0008284"
"All",-69,0.0194616098463617,0.0432600668195154,"GO:0008284"
"All",-68,0.0195180074506732,0.0432742806523093,"GO:0008284"
"All",-67,0.0195099259617094,0.0431902654469887,"GO:0008284"
"All",-66,0.0197699943254044,0.0435179621904532,"GO:0008284"
"All",-65,0.0198115684291574,0.0436476459311331,"GO:0008284"
"All",-64,0.0197687555101699,0.0435725922520238,"GO:0008284"
"All",-63,0.0198864575421616,0.0437287438520351,"GO:0008284"
"All",-62,0.0199726400210159,0.0436945721653945,"GO:0008284"
"All",-61,0.0199345595096962,0.0435472566243162,"GO:0008284"
"All",-60,0.0200472749439868,0.0438365483709937,"GO:0008284"
"All",-59,0.0200636179133147,0.0440040776469008,"GO:0008284"
"All",-58,0.0201147563574719,0.0439037145040958,"GO:0008284"
"All",-57,0.0201364661498095,0.0439276045456824,"GO:0008284"
"All",-56,0.0202032418400205,0.0440690728002469,"GO:0008284"
"All",-55,0.0204707278950948,0.0441157511232748,"GO:0008284"
"All",-54,0.0204563860203815,0.0441503906025296,"GO:0008284"
"All",-53,0.0204002138789787,0.0440479966173066,"GO:0008284"
"All",-52,0.0203471326879817,0.0440105086404358,"GO:0008284"
"All",-51,0.0204086130860998,0.0438465239015078,"GO:0008284"
"All",-50,0.0206442521431712,0.04453461343934,"GO:0008284"
"All",-49,0.0207534827563618,0.0446150384690531,"GO:0008284"
"All",-48,0.0207331827270515,0.0446747173377024,"GO:0008284"
"All",-47,0.0205882330513455,0.0443086166297209,"GO:0008284"
"All",-46,0.0207860888561098,0.0445495448558305,"GO:0008284"
"All",-45,0.0209478914119185,0.0447222894361697,"GO:0008284"
"All",-44,0.0209193501793035,0.0449484985419139,"GO:0008284"
"All",-43,0.0210695175585253,0.0452154741146878,"GO:0008284"
"All",-42,0.0209978016587016,0.0450471949683277,"GO:0008284"
"All",-41,0.0209710650116311,0.0446896701342617,"GO:0008284"
"All",-40,0.0207941748471441,0.0447433983225202,"GO:0008284"
"All",-39,0.0208893770876377,0.0448066902000855,"GO:0008284"
"All",-38,0.0210479724278385,0.0451034918447807,"GO:0008284"
"All",-37,0.0211488557580467,0.0451840515116763,"GO:0008284"
"All",-36,0.0212254256840798,0.0451691622735114,"GO:0008284"
"All",-35,0.0212194198450947,0.0451635277041217,"GO:0008284"
"All",-34,0.0213454006950276,0.0451763069166778,"GO:0008284"
"All",-33,0.0214145301016555,0.0453014233749472,"GO:0008284"
"All",-32,0.0214179145799687,0.0452474590842468,"GO:0008284"
"All",-31,0.0212991415043366,0.0449489832515887,"GO:0008284"
"All",-30,0.0214717666093912,0.0452842123216388,"GO:0008284"
"All",-29,0.0215921466607364,0.0454601842272408,"GO:0008284"
"All",-28,0.0216214769622522,0.0456325863445763,"GO:0008284"
"All",-27,0.021536322585848,0.0455437507709511,"GO:0008284"
"All",-26,0.0214902073523731,0.0453063491491087,"GO:0008284"
"All",-25,0.0216264142751829,0.0456906559939844,"GO:0008284"
"All",-24,0.0217698071869172,0.0455539333657094,"GO:0008284"
"All",-23,0.0218413041263699,0.0455974981056138,"GO:0008284"
"All",-22,0.0220498457862046,0.0454119444859104,"GO:0008284"
"All",-21,0.0222274922592117,0.0458322102918439,"GO:0008284"
"All",-20,0.022363008130839,0.0462093630241072,"GO:0008284"
"All",-19,0.0223831939245982,0.0462051634595588,"GO:0008284"
"All",-18,0.0223220898004961,0.0462646473412234,"GO:0008284"
"All",-17,0.0224147535612354,0.0463355006473881,"GO:0008284"
"All",-16,0.0225468764140079,0.0466568136680752,"GO:0008284"
"All",-15,0.0227919060020516,0.0466814825567,"GO:0008284"
"All",-14,0.0227058779838424,0.0465386405188756,"GO:0008284"
"All",-13,0.0227154174232198,0.0467139044751007,"GO:0008284"
"All",-12,0.0225330084987276,0.0466865697273249,"GO:0008284"
"All",-11,0.0225980842310936,0.04689405747113,"GO:0008284"
"All",-10,0.0227896320068873,0.0470614359570016,"GO:0008284"
"All",-9,0.0229028779998376,0.0472789731341694,"GO:0008284"
"All",-8,0.0230884727329494,0.0472681785923245,"GO:0008284"
"All",-7,0.0232762723977086,0.047517564003622,"GO:0008284"
"All",-6,0.0236086268618144,0.0480034686360942,"GO:0008284"
"All",-5,0.0236646811909281,0.0478911605405052,"GO:0008284"
"All",-4,0.0238866445677642,0.048250752417416,"GO:0008284"
"All",-3,0.0241064043079664,0.0483627721848201,"GO:0008284"
"All",-2,0.0240179609545613,0.0482959159332502,"GO:0008284"
"All",-1,0.0233883009957498,0.0474146222367683,"GO:0008284"
"GO",-100,0.0204442483025392,0.0429626049335333,"GO:0008284"
"GO",-99,0.0191907420945193,0.0416304116322622,"GO:0008284"
"GO",-98,0.0174783654070051,0.0397783379423316,"GO:0008284"
"GO",-97,0.0169091994148174,0.040557015760172,"GO:0008284"
"GO",-96,0.0175566668038578,0.0405469365183212,"GO:0008284"
"GO",-95,0.0180423655951985,0.0415658011858042,"GO:0008284"
"GO",-94,0.0178040399283928,0.0412440150192993,"GO:0008284"
"GO",-93,0.0166406551453169,0.0405615432440564,"GO:0008284"
"GO",-92,0.0154037447265991,0.0390057018188914,"GO:0008284"
"GO",-91,0.0139733459623491,0.0369788339007354,"GO:0008284"
"GO",-90,0.0152597163109953,0.039267360310453,"GO:0008284"
"GO",-89,0.0137379360404333,0.0356982796943743,"GO:0008284"
"GO",-88,0.0139076398841664,0.0353119110616234,"GO:0008284"
"GO",-87,0.0138357068486526,0.0348638261829495,"GO:0008284"
"GO",-86,0.0150807859599857,0.0363881884560784,"GO:0008284"
"GO",-85,0.0150940154089807,0.0378642317211098,"GO:0008284"
"GO",-84,0.0146745076715194,0.0382840049779732,"GO:0008284"
"GO",-83,0.0154572781854637,0.0387945470187491,"GO:0008284"
"GO",-82,0.0148451681590853,0.0387457067015492,"GO:0008284"
"GO",-81,0.014169742242776,0.0372892466555958,"GO:0008284"
"GO",-80,0.0137787090111881,0.0367984374736447,"GO:0008284"
"GO",-79,0.014487343016334,0.0381193932426859,"GO:0008284"
"GO",-78,0.0147852557568073,0.037137219855513,"GO:0008284"
"GO",-77,0.014419959473151,0.0379320067761176,"GO:0008284"
"GO",-76,0.0146604687927073,0.036834285774937,"GO:0008284"
"GO",-75,0.0154193865236278,0.0368228767795297,"GO:0008284"
"GO",-74,0.0151742668915267,0.036666956612188,"GO:0008284"
"GO",-73,0.0143419016400866,0.0364399797851572,"GO:0008284"
"GO",-72,0.0137909708428475,0.0360483787932153,"GO:0008284"
"GO",-71,0.014636635524276,0.0385938715192007,"GO:0008284"
"GO",-70,0.0140979657047073,0.0380266053628912,"GO:0008284"
"GO",-69,0.0143905850776806,0.0384388208591585,"GO:0008284"
"GO",-68,0.0151860894570672,0.0388434419391011,"GO:0008284"
"GO",-67,0.0155909392675392,0.040332957587157,"GO:0008284"
"GO",-66,0.0154198694099483,0.0406039465803324,"GO:0008284"
"GO",-65,0.015846742544374,0.038830001618642,"GO:0008284"
"GO",-64,0.0170058554349733,0.0391328297169097,"GO:0008284"
"GO",-63,0.0165470594238514,0.0403487265132947,"GO:0008284"
"GO",-62,0.0154358793352798,0.0379037972683014,"GO:0008284"
"GO",-61,0.0166709606567364,0.0401742025037327,"GO:0008284"
"GO",-60,0.0165606690438151,0.0386365325860914,"GO:0008284"
"GO",-59,0.0166769198342232,0.0404704683366666,"GO:0008284"
"GO",-58,0.0165157217075697,0.0411574542541991,"GO:0008284"
"GO",-57,0.0162090725746327,0.0415807149321077,"GO:0008284"
"GO",-56,0.0163675619543418,0.0417337075030468,"GO:0008284"
"GO",-55,0.0174367890854862,0.0433515159372077,"GO:0008284"
"GO",-54,0.016914866612642,0.0420521591673616,"GO:0008284"
"GO",-53,0.0163501374517116,0.0405763629960892,"GO:0008284"
"GO",-52,0.0177394726690687,0.0409096678021181,"GO:0008284"
"GO",-51,0.0189627211610974,0.0420783423706696,"GO:0008284"
"GO",-50,0.0191604153548383,0.0428731565651539,"GO:0008284"
"GO",-49,0.0189176656212277,0.0437668332447214,"GO:0008284"
"GO",-48,0.0169355451040844,0.0397295969226186,"GO:0008284"
"GO",-47,0.0159479590322287,0.0390823942160536,"GO:0008284"
"GO",-46,0.0166625959444235,0.0407701145077036,"GO:0008284"
"GO",-45,0.0177388450261986,0.043897247998885,"GO:0008284"
"GO",-44,0.0183193728867886,0.0450127236588028,"GO:0008284"
"GO",-43,0.0183490701654055,0.0442909936467212,"GO:0008284"
"GO",-42,0.0185813603246804,0.0444935280479233,"GO:0008284"
"GO",-41,0.0188825107476793,0.0437611867524825,"GO:0008284"
"GO",-40,0.020471756870389,0.0426801558009527,"GO:0008284"
"GO",-39,0.021242320334571,0.0443574055480224,"GO:0008284"
"GO",-38,0.0205158075176912,0.0447083935631931,"GO:0008284"
"GO",-37,0.0197308127896223,0.0434219130193788,"GO:0008284"
"GO",-36,0.0184176556038856,0.041745396313607,"GO:0008284"
"GO",-35,0.0178173651195406,0.0416251068258489,"GO:0008284"
"GO",-34,0.0188006438819824,0.0448696891509701,"GO:0008284"
"GO",-33,0.0190472725935313,0.0461041253580696,"GO:0008284"
"GO",-32,0.0182623332909425,0.0457067276467085,"GO:0008284"
"GO",-31,0.0190780764511341,0.0458823379166286,"GO:0008284"
"GO",-30,0.0186243104917501,0.0448110876053109,"GO:0008284"
"GO",-29,0.0176982914952076,0.041683913941731,"GO:0008284"
"GO",-28,0.0181712484529841,0.0419855672316738,"GO:0008284"
"GO",-27,0.0178865772180379,0.0414906166924834,"GO:0008284"
"GO",-26,0.0174535551308203,0.0402259034348092,"GO:0008284"
"GO",-25,0.0185570469879537,0.0428145879613087,"GO:0008284"
"GO",-24,0.0167216978840216,0.0409073565159236,"GO:0008284"
"GO",-23,0.015838440924476,0.0403682776196227,"GO:0008284"
"GO",-22,0.0162196174611905,0.0401487463661187,"GO:0008284"
"GO",-21,0.0162207916927018,0.0410851024206392,"GO:0008284"
"GO",-20,0.0171784325428683,0.0417503649960698,"GO:0008284"
"GO",-19,0.0175958072228374,0.0419751439699531,"GO:0008284"
"GO",-18,0.017648903676874,0.0419992031545118,"GO:0008284"
"GO",-17,0.0193520873633233,0.0456877346351091,"GO:0008284"
"GO",-16,0.0198415908973385,0.0445423635712434,"GO:0008284"
"GO",-15,0.0203505775442185,0.0452533186249965,"GO:0008284"
"GO",-14,0.0188596168548632,0.0446297463137157,"GO:0008284"
"GO",-13,0.0187666570521229,0.0428041238648281,"GO:0008284"
"GO",-12,0.0179192816690656,0.0418295834318826,"GO:0008284"
"GO",-11,0.0167419002491917,0.0400851214002871,"GO:0008284"
"GO",-10,0.0162893769433886,0.0407666826130813,"GO:0008284"
"GO",-9,0.0159535663422826,0.0413029181488408,"GO:0008284"
"GO",-8,0.01553001792746,0.0390738990083329,"GO:0008284"
"GO",-7,0.0169628181079085,0.0413598516239148,"GO:0008284"
"GO",-6,0.0172222506953561,0.0419975427768593,"GO:0008284"
"GO",-5,0.01678856640008,0.0398267109585281,"GO:0008284"
"GO",-4,0.0168992043231823,0.0400479971532562,"GO:0008284"
"GO",-3,0.0166723004739427,0.0393892830606036,"GO:0008284"
"GO",-2,0.0175724768365218,0.0392864198012482,"GO:0008284"
"GO",-1,0.0189782111930092,0.0436055569126713,"GO:0008284"
